Date,Open,High,Low,Close,Adj Close,Volume
2013-02-01,99.0999984741211,108.69999694824219,87.30000305175781,91.30000305175781,47.150447845458984,4146980
2013-03-01,91.30000305175781,99.30000305175781,89.0999984741211,93.5,52.0511360168457,2664140
2013-04-01,94.0999984741211,103.4000015258789,92.0,102.5999984741211,57.117069244384766,1629760
2013-05-01,102.69999694824219,119.80000305175781,101.0,111.9000015258789,62.29437255859375,3897500
2013-06-01,112.5,112.69999694824219,97.4000015258789,104.4000015258789,59.57210922241211,1762470
2013-07-01,105.0,115.69999694824219,104.5999984741211,113.0,64.47940063476562,1391410
2013-08-01,115.19999694824219,117.9000015258789,104.0,106.0999984741211,60.54216003417969,1476480
2013-09-01,107.9000015258789,115.5,101.5999984741211,109.9000015258789,63.50937271118164,1547390
2013-10-01,109.9000015258789,129.89999389648438,109.4000015258789,124.9000015258789,72.17759704589844,1608470
2013-11-01,125.5,140.0,125.0,138.89999389648438,80.26795196533203,2008010
2013-12-01,139.60000610351562,150.60000610351562,138.0,148.0,87.19193267822266,1442860
2014-01-01,148.5,160.0,137.0,139.8000030517578,82.36105346679688,2102520
2014-02-01,139.39999389648438,157.10000610351562,127.5,134.6999969482422,79.3564453125,3780120
2014-03-01,134.60000610351562,149.39999389648438,131.10000610351562,137.6999969482422,87.54949951171875,2854190
2014-04-01,139.10000610351562,140.0,114.0999984741211,119.9000015258789,76.23228454589844,3006800
2014-05-01,120.0,134.39999389648438,115.0999984741211,132.89999389648438,84.49766540527344,2811920
2014-06-01,132.5,141.60000610351562,129.39999389648438,138.3000030517578,89.63764190673828,1679060
2014-07-01,139.10000610351562,144.5,127.80000305175781,136.10000610351562,88.21174621582031,1621400
2014-08-01,135.89999389648438,139.89999389648438,111.5999984741211,123.80000305175781,80.2396469116211,2559420
2014-09-01,123.69999694824219,127.9000015258789,105.4000015258789,107.0999984741211,70.33478546142578,2373210
2014-10-01,105.5,114.9000015258789,100.0999984741211,110.19999694824219,72.37060546875,2447990
2014-11-01,110.69999694824219,123.9000015258789,107.69999694824219,118.5,77.82140350341797,1511540
2014-12-01,117.9000015258789,122.0,108.9000015258789,116.80000305175781,78.06259155273438,1694370
2015-01-01,117.5,122.5,106.30000305175781,110.9000015258789,74.11936950683594,1284430
2015-02-01,111.5,131.5,109.9000015258789,123.19999694824219,82.3399887084961,1257950
2015-03-01,123.0,127.69999694824219,117.0,126.4000015258789,87.75196838378906,1095690
2015-04-01,126.4000015258789,130.60000610351562,123.9000015258789,129.10000610351562,89.62641906738281,1286520
2015-05-01,129.39999389648438,134.89999389648438,121.4000015258789,125.4000015258789,87.05773162841797,1217590
2015-06-01,126.0,131.5,121.4000015258789,122.19999694824219,86.32213592529297,1275840
2015-07-01,123.19999694824219,126.5999984741211,112.4000015258789,115.9000015258789,81.87181091308594,902760
2015-08-01,116.0999984741211,121.80000305175781,92.0999984741211,100.9000015258789,71.27581024169922,1387670
2015-09-01,99.0999984741211,101.30000305175781,85.19999694824219,87.30000305175781,62.46670913696289,937730
2015-10-01,86.9000015258789,87.19999694824219,67.4000015258789,70.0,50.087852478027344,2753070
2015-11-01,69.5999984741211,79.5,50.599998474121094,61.79999923706055,44.22040939331055,3509270
2015-12-01,61.5,72.80000305175781,60.79999923706055,62.29999923706055,44.85166931152344,3569850
2016-01-01,61.79999923706055,65.5999984741211,47.599998474121094,51.599998474121094,37.148414611816406,1706830
2016-02-01,51.400001525878906,54.400001525878906,34.400001525878906,44.0,31.67694664001465,2927260
2016-03-01,45.0,47.400001525878906,38.79999923706055,43.5,31.316967010498047,1674750
2016-04-01,42.70000076293945,43.29999923706055,28.899999618530273,40.0,28.797218322753906,5577720
2016-05-01,40.70000076293945,40.900001525878906,35.5,40.29999923706055,29.013198852539062,3329250
2016-06-01,40.0,42.099998474121094,36.70000076293945,38.0,27.357358932495117,1443270
