Date,Open,High,Low,Close,Adj Close,Volume
2020-10-01,34.0,39.0,26.36400032043457,28.739999771118164,28.549901962280273,101425900
2020-11-01,28.90999984741211,34.369998931884766,28.100000381469727,33.16999816894531,32.950592041015625,47782900
2020-12-01,33.16999816894531,34.70000076293945,30.1299991607666,33.400001525878906,33.179080963134766,36884500
2021-01-01,33.599998474121094,36.77000045776367,31.579999923706055,32.43000030517578,32.21549606323242,80488900
2021-02-01,33.029998779296875,35.040000915527344,30.209999084472656,31.399999618530273,31.19230842590332,36780400
2021-03-01,31.700000762939453,32.470001220703125,29.8700008392334,30.270000457763672,30.069780349731445,73379700
2021-04-01,30.59000015258789,32.290000915527344,30.225000381469727,31.34000015258789,31.132707595825195,22885100
2021-05-01,31.649999618530273,35.369998931884766,31.110000610351562,35.08000183105469,34.84797286987305,25149100
2021-06-01,35.15999984741211,35.369998931884766,32.22999954223633,32.58000183105469,32.364501953125,33933100
2021-07-01,32.66999816894531,32.959999084472656,30.420000076293945,32.349998474121094,32.15892791748047,17907800
2021-08-01,32.68000030517578,36.52000045776367,32.08000183105469,36.369998931884766,36.15518569946289,19031000
2021-09-01,36.369998931884766,37.08000183105469,33.220001220703125,33.599998474121094,33.401546478271484,19910800
2021-10-01,33.93000030517578,34.6349983215332,32.45000076293945,33.83000183105469,33.65332794189453,16139900
2021-11-01,33.849998474121094,34.619998931884766,31.395000457763672,31.510000228881836,31.34543800354004,22790700
2021-12-01,31.889999389648438,32.314998626708984,28.549999237060547,30.729999542236328,30.56951141357422,30184500
2022-01-01,30.729999542236328,31.299999237060547,26.40999984741211,28.110000610351562,27.98539924621582,33365500
2022-02-01,28.209999084472656,28.440000534057617,22.90999984741211,24.299999237060547,24.19228744506836,43573000
2022-03-01,24.1299991607666,25.71500015258789,21.950000762939453,25.389999389648438,25.27745246887207,46423700
2022-04-01,25.450000762939453,26.739999771118164,24.260000228881836,25.6200008392334,25.53367042541504,31477800
2022-05-01,25.3700008392334,28.450000762939453,25.104999542236328,26.81999969482422,26.729625701904297,33129600
2022-06-01,27.059999465942383,27.68000030517578,22.0,22.989999771118164,22.91253089904785,27820800
2022-07-01,22.989999771118164,25.989999771118164,21.15999984741211,25.799999237060547,25.73705291748047,18903400
2022-08-01,25.530000686645508,26.420000076293945,21.81999969482422,21.920000076293945,21.866519927978516,19591800
2022-09-01,21.75,22.329999923706055,16.549999237060547,16.709999084472656,16.6881160736084,32388100
2022-10-01,16.959999084472656,19.600000381469727,16.610000610351562,19.100000381469727,19.074987411499023,27676100
2022-11-01,19.239999771118164,20.790000915527344,16.709999084472656,19.6299991607666,19.604291915893555,31350500
2022-12-01,19.450000762939453,20.170000076293945,18.1299991607666,19.329999923706055,19.329999923706055,34742700
2023-01-01,19.440000534057617,20.485000610351562,19.34000015258789,20.3700008392334,20.3700008392334,4532147
