Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,43.293331146240234,48.23666763305664,43.293331146240234,47.119998931884766,47.119998931884766,4505100
2013-02-01,47.380001068115234,51.58000183105469,47.2400016784668,49.77000045776367,49.77000045776367,6099300
2013-03-01,49.233333587646484,51.16666793823242,48.92333221435547,50.71666717529297,50.71666717529297,4953300
2013-04-01,50.880001068115234,51.66666793823242,46.836666107177734,49.86000061035156,49.86000061035156,5242800
2013-05-01,49.59000015258789,57.176666259765625,47.56999969482422,54.496665954589844,54.496665954589844,8354400
2013-06-01,54.643333435058594,58.206668853759766,53.483333587646484,56.6966667175293,56.6966667175293,4907400
2013-07-01,56.70000076293945,62.900001525878906,56.0966682434082,59.64666748046875,59.64666748046875,4452600
2013-08-01,60.49333190917969,70.663330078125,58.16666793823242,61.97999954223633,61.97999954223633,7196700
2013-09-01,62.706668853759766,73.336669921875,61.93333435058594,69.63666534423828,69.63666534423828,5520600
2013-10-01,69.83000183105469,77.8133316040039,67.10333251953125,75.88333129882812,75.88333129882812,5643300
2013-11-01,75.70999908447266,79.66666412353516,68.05000305175781,73.61333465576172,73.61333465576172,8002200
2013-12-01,73.8066635131836,82.84666442871094,72.16666412353516,79.90666961669922,79.90666961669922,5451900
2014-01-01,79.86666870117188,86.663330078125,78.913330078125,82.1933364868164,82.1933364868164,8141100
2014-02-01,82.19667053222656,102.04000091552734,78.40666961669922,98.85333251953125,98.85333251953125,7492800
2014-03-01,97.25333404541016,99.9566650390625,85.44999694824219,88.06999969482422,88.06999969482422,8645400
2014-04-01,88.23999786376953,92.14666748046875,81.68333435058594,84.16000366210938,84.16000366210938,8513700
2014-05-01,83.88333129882812,86.84666442871094,72.0566635131836,79.6066665649414,79.6066665649414,13956900
2014-06-01,80.01333618164062,85.22666931152344,79.53333282470703,82.72000122070312,82.72000122070312,16855600
2014-07-01,83.01000213623047,84.25,72.41999816894531,72.86000061035156,72.86000061035156,7286400
2014-08-01,72.75,89.47000122070312,70.55000305175781,86.2300033569336,86.2300033569336,7826600
2014-09-01,86.7300033569336,93.1500015258789,84.91000366210938,88.12999725341797,88.12999725341797,6340300
2014-10-01,88.20999908447266,89.13999938964844,78.0,88.5,88.5,6256600
2014-11-01,88.19999694824219,96.27999877929688,85.31999969482422,95.63999938964844,95.63999938964844,4807100
2014-12-01,95.05000305175781,100.2699966430664,91.52999877929688,99.0999984741211,99.0999984741211,5880500
2015-01-01,99.7699966430664,100.63999938964844,93.04000091552734,95.0199966430664,95.0199966430664,5337300
2015-02-01,94.87999725341797,110.0,94.02999877929688,106.61000061035156,106.61000061035156,5123700
2015-03-01,106.86000061035156,108.73999786376953,97.80000305175781,102.6500015258789,102.6500015258789,10537900
2015-04-01,102.76000213623047,105.77999877929688,101.06999969482422,101.33999633789062,101.33999633789062,5961100
