Date,Open,High,Low,Close,Adj Close,Volume
2013-02-01,22.899999618530273,23.56999969482422,22.299999237060547,23.399999618530273,9.926549911499023,1298600
2013-03-01,23.350000381469727,23.860000610351562,22.520000457763672,23.829999923706055,10.157970428466797,1465200
2013-04-01,23.899999618530273,25.299999237060547,23.280000686645508,24.950000762939453,10.685619354248047,1562800
2013-05-01,24.989999771118164,25.510000228881836,22.950000762939453,23.079999923706055,9.930572509765625,1449400
2013-06-01,23.100000381469727,23.889999389648438,20.600000381469727,23.809999465942383,10.290038108825684,1314600
2013-07-01,23.799999237060547,24.93000030517578,23.25,24.780000686645508,10.760537147521973,963400
2013-08-01,24.65999984741211,25.200000762939453,21.8700008392334,22.1200008392334,9.650030136108398,743900
2013-09-01,22.350000381469727,22.469999313354492,21.270000457763672,21.540000915527344,9.438904762268066,1342700
2013-10-01,21.65999984741211,23.56999969482422,20.920000076293945,22.59000015258789,9.948480606079102,1233500
2013-11-01,20.979999542236328,22.110000610351562,20.809999465942383,21.719999313354492,9.614442825317383,1326700
2013-12-01,21.540000915527344,21.729999542236328,19.510000228881836,20.829999923706055,10.038098335266113,1659800
2014-01-01,20.610000610351562,20.940000534057617,19.860000610351562,20.450000762939453,9.905144691467285,1254700
2014-02-01,20.34000015258789,21.040000915527344,20.0,20.600000381469727,10.030767440795898,1036500
2014-03-01,20.299999237060547,21.15999984741211,20.299999237060547,21.040000915527344,10.300426483154297,1009800
2014-04-01,21.059999465942383,22.3799991607666,21.049999237060547,22.34000015258789,10.995567321777344,926900
2014-05-01,22.239999771118164,22.639999389648438,21.93000030517578,22.6200008392334,11.19189453125,941600
2014-06-01,22.479999542236328,23.860000610351562,22.479999542236328,23.770000457763672,11.819084167480469,993400
2014-07-01,23.81999969482422,24.219999313354492,23.079999923706055,23.3700008392334,11.676977157592773,1010700
2014-08-01,23.3700008392334,25.18000030517578,22.309999465942383,24.940000534057617,12.519378662109375,1147600
2014-09-01,24.90999984741211,25.100000381469727,23.1299991607666,23.860000610351562,12.033878326416016,1367000
2014-10-01,23.6299991607666,25.229999542236328,20.5,25.06999969482422,12.700165748596191,2212300
2014-11-01,23.90999984741211,24.110000610351562,22.940000534057617,23.0,11.705489158630371,1845200
2014-12-01,22.81999969482422,23.889999389648438,20.670000076293945,23.780000686645508,12.894542694091797,2181500
2015-01-01,23.770000457763672,23.8799991607666,21.270000457763672,22.56999969482422,12.297250747680664,1660900
2015-02-01,22.639999389648438,24.15999984741211,22.34000015258789,23.059999465942383,12.622612953186035,1547900
2015-03-01,23.040000915527344,23.170000076293945,21.440000534057617,22.799999237060547,12.541421890258789,1264600
2015-04-01,22.719999313354492,23.969999313354492,22.6200008392334,23.479999542236328,12.977357864379883,1220200
2015-05-01,23.329999923706055,23.350000381469727,21.889999389648438,21.989999771118164,12.212763786315918,806600
2015-06-01,22.049999237060547,22.170000076293945,20.1299991607666,20.600000381469727,11.494635581970215,1187600
2015-07-01,20.56999969482422,20.6200008392334,18.15999984741211,18.889999389648438,10.593460083007812,1821300
2015-08-01,18.690000534057617,19.299999237060547,15.90999984741211,18.040000915527344,10.17109489440918,2450100
2015-09-01,17.559999465942383,17.799999237060547,15.369999885559082,15.989999771118164,9.068098068237305,1452800
2015-10-01,16.020000457763672,19.229999542236328,16.0,18.200000762939453,10.38472843170166,2283700
2015-11-01,18.079999923706055,18.25,15.350000381469727,16.15999984741211,9.284597396850586,2290600
2015-12-01,15.789999961853027,15.800000190734863,12.4399995803833,14.59000015258789,8.433539390563965,5160800
2016-01-01,14.390000343322754,14.489999771118164,10.640000343322754,13.970000267028809,8.306465148925781,2811700
2016-02-01,13.720000267028809,14.550000190734863,12.109999656677246,14.420000076293945,8.639166831970215,1841500
2016-03-01,14.489999771118164,16.030000686645508,14.170000076293945,15.420000076293945,9.311592102050781,1383300
2016-04-01,15.199999809265137,16.860000610351562,14.600000381469727,16.75,10.192490577697754,1333300
2016-05-01,16.760000228881836,16.940000534057617,15.619999885559082,16.579999923706055,10.161528587341309,1579000
2016-06-01,16.399999618530273,17.540000915527344,16.18000030517578,17.450000762939453,10.765435218811035,2063700
2016-07-01,17.399999618530273,18.110000610351562,17.15999984741211,17.700000762939453,10.992593765258789,1096600
2016-08-01,17.56999969482422,18.139999389648438,16.90999984741211,17.829999923706055,11.14357852935791,1729500
2016-09-01,17.700000762939453,19.43000030517578,17.049999237060547,19.190000534057617,12.068561553955078,1651500
2016-10-01,18.979999542236328,19.309999465942383,18.0,18.40999984741211,11.649895668029785,1129600
2016-11-01,18.389999389648438,19.459999084472656,16.709999084472656,18.829999923706055,11.984371185302734,1651900
2016-12-01,19.190000534057617,19.190000534057617,17.969999313354492,18.049999237060547,11.556990623474121,1571000
2017-01-01,17.959999084472656,20.209999084472656,17.959999084472656,19.020000457763672,12.249619483947754,1767200
2017-02-01,19.25,19.489999771118164,18.559999465942383,19.030000686645508,12.331209182739258,1283900
2017-03-01,18.959999084472656,19.399999618530273,17.540000915527344,19.299999237060547,12.578916549682617,1612000
2017-04-01,19.299999237060547,19.5,18.920000076293945,19.350000381469727,12.684819221496582,1037700
2017-05-01,19.389999389648438,19.389999389648438,17.90999984741211,18.149999618530273,11.96636962890625,1117900
2017-06-01,18.049999237060547,18.799999237060547,17.65999984741211,18.780000686645508,12.452524185180664,1195800
2017-07-01,18.799999237060547,19.229999542236328,18.040000915527344,18.850000381469727,12.575146675109863,820000
2017-08-01,18.65999984741211,18.889999389648438,17.229999542236328,18.170000076293945,12.192924499511719,1473400
2017-09-01,18.25,18.90999984741211,18.059999465942383,18.770000457763672,12.6694917678833,915700
2017-10-01,18.610000610351562,19.190000534057617,18.09000015258789,18.59000015258789,12.62441635131836,1027400
2017-11-01,18.530000686645508,18.700000762939453,17.219999313354492,17.700000762939453,12.090880393981934,1297000
2017-12-01,17.700000762939453,18.3799991607666,17.270000457763672,17.93000030517578,12.320900917053223,1642000
